1.997152e+20, 2.845703e+17, 2.477033e+14, 1.499301e+11, 7.628167e+07, 
1.997243e+20, 2.754358e+17, 2.321637e+14, 1.360799e+11, 6.708538e+07, 
1.997331e+20, 2.666904e+17, 2.177599e+14, 1.236468e+11, 5.908852e+07, 
1.997414e+20, 2.583735e+17, 2.044845e+14, 1.125426e+11, 5.216166e+07, 
1.997494e+20, 2.503782e+17, 1.921113e+14, 1.025097e+11, 4.609017e+07, 
1.997572e+20, 2.425725e+17, 1.804017e+14, 9.330536e+10, 4.068765e+07, 
1.997647e+20, 2.350832e+17, 1.695068e+14, 8.500239e+10, 3.595846e+07, 
1.997719e+20, 2.279513e+17, 1.594460e+14, 7.756751e+10, 3.184956e+07, 
1.997788e+20, 2.210561e+17, 1.500114e+14, 7.080284e+10, 2.822144e+07, 
1.997855e+20, 2.143567e+17, 1.411159e+14, 6.461499e+10, 2.499888e+07, 
1.997919e+20, 2.079441e+17, 1.328555e+14, 5.903949e+10, 2.218037e+07, 
1.997981e+20, 2.017929e+17, 1.251655e+14, 5.400151e+10, 1.970736e+07, 
1.998041e+20, 1.957452e+17, 1.178224e+14, 4.933140e+10, 1.747939e+07, 
1.998099e+20, 1.899857e+17, 1.110384e+14, 4.514333e+10, 1.554045e+07, 
1.998154e+20, 1.844902e+17, 1.047497e+14, 4.137288e+10, 1.384337e+07, 
1.998208e+20, 1.791364e+17, 9.880052e+13, 3.790745e+10, 1.232814e+07, 
1.998259e+20, 1.739676e+17, 9.322214e+13, 3.475093e+10, 1.098703e+07, 
1.998310e+20, 1.689464e+17, 8.795200e+13, 3.185310e+10, 9.788779e+06, 
1.998358e+20, 1.641553e+17, 8.306714e+13, 2.924338e+10, 8.739941e+06, 

0.45

2.061674e+18, 2.097239e+18, 2.018699e+18, 2.032390e+18, 1.970568e+18, 1.634037e+18, 1.229269e+18, 1.032845e+18, 8.403714e+17, 7.977590e+17, 6.819129e+17, 6.525879e+17, 5.960093e+17, 4.873924e+17, 4.763358e+17, 4.592668e+17, 3.951825e+17, 3.948796e+17, 3.945933e+17, 3.452491e+17, 3.148628e+17, 3.270367e+17, 2.992394e+17, 2.639902e+17, 2.729261e+17, 2.710156e+17, 2.486605e+17, 2.163755e+17, 2.279523e+17, 2.340410e+17, 1.971264e+17, 1.952128e+17, 1.949939e+17, 2.120834e+17, 1.909742e+17, 1.767625e+17, 1.555682e+17, 1.624950e+17, 1.686563e+17, 1.584553e+17, 1.515806e+17, 1.256119e+17, 1.309776e+17, 1.305606e+17, 1.320471e+17, 1.158352e+17, 1.275276e+17, 1.190850e+17, 1.233218e+17, 1.253815e+17, 1.154399e+17, 1.129965e+17, 9.489545e+16, 1.002188e+17, 1.020599e+17, 8.867442e+16, 9.630914e+16, 9.110183e+16, 9.284389e+16, 8.481934e+16, 8.585692e+16, 8.121458e+16, 7.967202e+16, 8.210241e+16, 7.731905e+16, 8.200530e+16, 7.108244e+16, 6.619670e+16, 7.998679e+16, 7.920302e+16, 6.749544e+16, 5.913197e+16, 6.525591e+16, 6.455696e+16, 6.644204e+16, 6.525296e+16, 5.998844e+16, 6.089833e+16, 5.668116e+16, 5.641346e+16, 5.886573e+16, 5.872443e+16, 5.701679e+16, 5.709889e+16, 5.188830e+16, 5.673186e+16, 5.648259e+16, 5.431415e+16, 5.406566e+16, 5.180283e+16, 5.344042e+16, 5.238363e+16, 4.760626e+16, 4.952063e+16, 5.638763e+16, 4.804742e+16, 4.700456e+16, 4.727741e+16, 4.861677e+16, 4.606270e+16, 

